Timestamp,Process,Message,Summary
Jun 17 20:55:06,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,F ftpd - connection from 208.62.55.75 at 10:48:21 2005. Jun 29 12:11:53 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root.
Jun 17 20:55:06,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,Jun 29 12:11:59 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root.
Jun 17 20:55:06,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,Jun 29 12:12:05 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root.
Jun 17 20:55:07,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,Jun 29 14:44:35 - ftpd - connection from 210.223.97.117. Jun 29 15:00:00 - ftPD - connectionfrom 210.227.87. 117. June 29 16:30:00 -- ftpd -- connection from. 210. 223.87:117. June 28 16:20:30 -- ftPD -- connectionFrom: 210.224.96.117 - ftp - connection to 210.222.97 - ftd.
Jun 17 20:55:07,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,F ftpd - connection from 210.223.97.117 at Wed Jun 29 14:44:35 2005 - session opened for user cyrus by (uid=0) Jun 30 04:09:31 - su(pam_unix) - session closed for user news.
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown,"Jun 30 12:48:38 - sshd(pam_unix) - check pass; user unknown. Jun 30 12-48:41 -ssh( pam_ unix) check pass. Jun 28 12-28:40 -ssh (pam) check passed. Jun 29 12-29:30 -ssh(""pam""), ""pam-unix"" check pass, ""pamm"" check."
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net, Jun 30 12:48:41 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl.
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown,Jun 30 12:48:41 - sshd(pam_unix) - check pass; user unknown. Jun 30 12.48: 41 - login failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl.
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Jun 30 12:48:41 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl.
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown, authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root. Jun 30 19:03:01 - sshd(pam_unix) - authentication failure.
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net, authentication failure. Jun 30 19:03:07 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root.
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown, authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root. Jun 30 20:16:30 - sshd(pam_unix) - authentication failure.
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Klogind - Kerberos authentication failed from 163.27.187.39. Permission denied in replay cache code. Jun 30 20:53:04 - k Logind - Authentication failed from. 163. 27.187 (163.27 27.39)
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown,Klogind - Kerberos authentication failed from 163.27.187.39. Permission denied in replay cache code. Jun 30 20:53:04 - klogind -- KerberOS authentication failed. Klogind: Permission has been denied for the second time in two days.
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Klogind has been unable to connect to Kerberos since June 30. Software caused connection abort. Klogind is still trying to get the problem resolved. The issue has been resolved and is no longer causing any problems for users of the service.
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown, klogind - Kerberos authentication failed from 163.27.187.39. Software caused connection abort. Jun 30 20:53:06 - k logind - kerberosAuthentication failed from. 163. 27. 187.39 (163.27 27. 186.39)
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net, klogind - Kerberos authentication failed from 163.27.187.39. Software caused connection abort. Jun 30 20:53:06 - k Logind - Authentication failed from. 163. 27. 187.39 (163.27 27. 188.39): Software caused. connection abort
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown, klogind - Kerberos authentication failed from 163.27.187.39. Software caused connection abort. Jun 30 20:53:06 - k logind - kerberosAuthentication failed from. 163. 27. 187.39 (163.27 27. 186.39)
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net, klogind - Kerberos authentication failed from 163.27.187.39. Software caused connection abort. Jun 30 20:53:06 - k logind - Authentication failed from. 163. 27. 187.39 (163.27 27. 186.39): Software caused. connection abort
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown,Klogind - Kerberos authentication failed from 163.27.187.39. Software caused connection abort. Jun 30 20:53:06 - k logind - kerberosAuthentication failed. Klogind: KerberOS authentication failed. klogind.com: authenticationfailed.
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Jun 30 20:53:06 - klogind - Kerberos authentication failed. Jun 30 22:16:32 - sshd(pam_unix) - session opened for user test by (uid=509) Jun 30 20.53:07 - k logind - kerberos failed to authenticate. Jun 29 20:54:05 - k Logind failed toauthenticate.
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown,"Jun 30 22:16:32 - sshd(pam_unix) - session opened for user test by (uid=509) 20:00:00 - 23:30:00 (GMT) - 22:15:30 (GMT), 22:14:15 ( GMT) - 24:00; 25:00) - 26:00. - 27:20:20 (GMT, 22:10:20) - 28:20. - 29:20; 30:20):21:21 (GMT-23:30, 24:30) - 25:10; 26:10):22:10 (GMT - 24):11:11, 25:11:12, 26:"
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Jun 30 22:16:32 - sshd(pam_unix) - session opened for user test by (uid=509) 20:00:00 - sshd (pam) -session closed for users test. 20:20:30 -ssh (pamm) - Session closed foruser test. 21:15:15 - ssh (ssh) -Session closed forusers.
Jun 18 01:30:59,sshd(pam_unix),check pass; user unknown,Jun 30 22:16:32 - sshd(pam_unix) - session closed for user test. Jun 30 22;16:33 -ssh( pam_ unix) session closed. Jun 29 22:15:30 -ssh (pam) session closes. Jun 28 22:14:00 -ssh('pam'): session closes for user tests.
Jun 18 01:30:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Jul 1 00:21:28 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root.
Jun 18 02:08:10,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jul 1 00:21:30 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root.
Jun 18 02:08:10,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005, authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root. Jul  1 00:21:32 - sshd(pam_unix) - authentication failure.
Jun 18 02:08:10,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jul  1 04:11:36 - su(pam_unix) - session closed for user news. Jul  1 05:02:26 - sshd( pam_ unix) -- session opened for user test by (uid=509)
Jun 18 02:08:10,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005, sshd(pam_unix) - session opened for user test by (uid=509) Jul  1 07:57:30 - ftpd - connection from 202.82.200.188 () at Fri Jul   1 05:02:27 - sshd( pam_ unix)  - session closed for users test by  (uid =509)
Jun 18 02:08:10,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jul  1 07:57:30 - ftpd - connection from 202.82.200.188. Jul  1 08:00:00 - ftPD - connection  from     202.80.000.00. Jul 1 09:10:00 -- ftpd -- connection from     http://www.freedesign.org.uk/.
Jun 18 02:08:10,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jul  1 07:57:30 - ftpd - connection from 202.82.200.188. Jul  1 08:00:00 - ftPD - connection  from     202.80.000.00. Jul 1 09:10:00 -- ftpd -- connection from     http://www.freedesign.org.uk/.
Jun 18 02:08:10,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jul  1 07:57:30 - ftpd - connection from 202.82.200.188. Jul  1 08:00:00 - ftPD - connection  from     202.80.000.00. Jul 1 09:10:00 -- ftpd -- connection from     http://www.freedesign.org.uk/.
Jun 18 02:08:11,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,Jul  1 07:57:30 - ftpd - connection from 202.82.200.188. Jul  1 08:00:00 - ftPD - connection  from     202.80.000.00. Jul 1 09:10:00 -- ftpd -- connection from     http://www.freedesign.org.uk/.
Jun 18 02:08:11,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005, connection from 202.82.200.188 at Fri Jul 1 07:57:30 2005. Jul 1 09:14:43 - sshd(pam_unix) - session opened for user test by (uid=509)
Jun 18 02:08:11,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,Jul  1 09:14:43 - sshd(pam_unix) - session opened for user test by (uid=509) Jul  109:14;43 - session closed foruser test. Jul  1 10:00:00 - session is closed for user tests.
Jun 18 02:08:11,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,Jul 1 10:56:41 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root.
Jun 18 02:08:11,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005, authentication failure. Jul  1 10:56:42 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root.
Jun 18 02:08:12,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,Jul  2 01:41:32 - sshd(pam_unix) - session opened for user test by (uid=509) Jul  2 02:40:00 -    -  - session closed foruser test. Jul 2 01:40 : 00:30 -  session closed for usertest. Jul  2  02:30:01 - session open for user test by (uid=508) Jul 1  01:40  00:30  - session opened for user test by (uid =509). Jul  1 01:38:00  - - session is opened for users to test.
Jun 18 02:08:12,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,Jul  2 01:41:32 - sshd(pam_unix) - session closed for user test. Jul  2  01:40:00 -  sensory_privilege enabled for (uid=509)   01:42:01 - siren on --quiet --verbose --quiet--verbose.
Jun 18 02:08:12,ftpd,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,Jul  2 01:41:33 - sshd(pam_unix) - session opened for user test by (uid=509) Jul  2 02:40:00 -       -     - session closed foruser test. Jul  3 01:40  01:40 - Â   - Session closed for usertest.
Jun 18 02:23:10,ftpd,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,Jul  2 01:41:33 - sshd(pam_unix) - session closed for user test. Jul  2 04:04:02 - su(Pam_Unix) -- session opened for user cyrus by (uid=0)
Jun 18 04:07:05,su(pam_unix),session opened for user cyrus by (uid=0),"Jul  2 04:15:33 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com. Jul  2  4:16:30  ssh://://www.zummits.com/pam-unix-authentication-failure.shtml?cPath=pam.unix,cId=Pam.Unix,CPath:Pam,CId:PAM,CID:P.UnIX,Cid:P1,C ID:P2,C3,C4,"
Jun 18 04:07:06,su(pam_unix),session closed for user cyrus,Jul  2 04:15:33 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com. Jul  2  04:16:05 -  sshd - check pass; user unknown.
Jun 18 04:12:42,su(pam_unix),session opened for user news by (uid=0),Jul  2 04:15:43 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com.
Jun 18 04:12:43,su(pam_unix),session closed for user news,"Jul  2 04:15:43 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com. Jul  2  04:15  02:30   03:00  05:01  07:01 08:00 09:05    04:14  06:05 08.07:07   01:05:08   03:07:09   02:07 :09:09 09.08:09 -   ""Authentication failed""; user unknown."
Jun 19 04:08:55,su(pam_unix),session opened for user cyrus by (uid=0),Su(pam_unix) - session opened for user cyrus by (uid=0) Jul  3 10:05:25 - ftpd - connection from 203.101.45.59 (dsl-Chn-static-059.203.51.59.touchtelindia.net)
Jun 19 04:08:55,su(pam_unix),session closed for user cyrus,F ftpd - connection from. 203.101.45.59 (dsl-Chn-static-059.47.59) at Sun Jul  3 10:05:25 2005. F ftpd -- connection from 203.203.101-45.45 (d sl-chn- static-059-47.45) atSun Jul 3:10:25 - ftp - connection to 203.103.45-45 ( dsl-chN-static -059.45 - f ftp)
Jun 19 04:15:18,su(pam_unix),session opened for user news by (uid=0),F ftpd - connection from. 203.101.45.59 (dsl-Chn-static-059.47.59) at Sun Jul  3 10:05:25 2005. F ftpd -- connection from 203.203.101-45.45 (d sl-chn- static-059-47.45) atSun Jul 3:10:25 - ftp - connection to 203.103.45-45 ( dsl-chN-static -059.45 - f ftp)
Jun 19 04:15:18,su(pam_unix),session closed for user news,F ftpd - connection from. 203.101.45.59 (dsl-Chn-static-059.47.59) at Sun Jul  3 10:05:25 2005. F ftpd -- connection from 203.203.101-45.45 (d sl-chn- static-059-47.45) atSun Jul 3:10:25 - ftp - connection to 203.103.45-45 ( dsl-chN-static -059.45 - f ftp)
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,F ftpd - connection from. 203.101.45.59 (dsl-Chn-static-059.47.59) at Sun Jul  3 10:05:25 2005. F ftpd -- connection from 203.203.101-45.45 (d sl-chn- static-059-47.45) atSun Jul 3:10:25 - ftp - connection to 203.103.45-45 ( dsl-chN-static -059.45 - f ftp)
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,F ftpd - connection from. 203.101.45.59 (dsl-Chn-static-059.45-101-45.touchtelindia.net) at Sun Jul  3 10:05:25 2005. F ftpd  - connection to 62.99.164.82 (62.99-164-82.sh.interxion.inode.at) atsun Jul 3 23:16:09 2005.
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jul  3 23:16:09 - ftpd - connection from. 62.99.164.82.interxion.inode.at. Jul  3 24:00:00 - ftPD - connection. from 62. 99. 164.82 (62.99-164-82. inode. at) at Sun Jul 3:24:00 -- ftpd -- connection.
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jul  3 23:16:09 - ftpd - connection from. 62.99.164.82.interxion.inode.at. Jul  3 24:00:00 - ftPD - connection. from 62. 99. 164.82 (62.99-164-82. inode. at) at Sun Jul 3:24:00 -- ftpd -- connection.
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jul  3 23:16:09 - ftpd - connection from. 62.99.164.82.interxion.inode.at. Jul  3 24:00:00 - ftPD - connection. from 62. 99. 164.82 (62.99-164-82. inode. at) at Sun Jul 3:24:00 -- ftpd -- connection.
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jul  3 23:16:09 - ftpd - connection from. 62.99.164.82.interxion.inode.at. Jul  3 24:00:00 - ftPD - connection. from 62. 99. 164.82 (62.99-164-82. inode. at) at Sun Jul 3:24:00 -- ftpd -- connection.
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Su(pam_unix) - session opened for user cyrus by (uid=0) Jul  4 04:03:06 - su( pam_ unix) -- session closed foruser cyrus. Jul  four 04:08:48 - su (pam-unix): session closed. Jul 4 09:33:09 - pam- unix: authentication failure.
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jul  4 09:33:10 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root. Jul  4 12:52:44 - ftpd - connection from 63.197.98.106 (adsl-63-197-98-106.dsl.pacbell.net) at Mon Jul 4 12: 52:44 2005.
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"Jul  4 12:52:44 - ftpd - connection from 63.197.98.106 (adsl-63-197-98-106.dsl.pacbell.net) at Mon Jul  4 13:00:00. Jul  3 12:30:30. Jul 4 12.30:15. Jul 5 12.15:15 - ftp - connection to 63. 197.98-98. 106 (adss-63.197-97-106-dsl-pacbell-net.com) at 13:15:00, 14:00; 15:00):15.05. Jul 6 12.05:05."
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"Jul  4 12:52:44 - ftpd - connection from 63.197.98.106 (adsl-63-197-98-106.dsl.pacbell.net) at Mon Jul  4 13:00:00. Jul  3 12:30:30. Jul 4 12.30:15. Jul 5 12.15:15 - ftp - connection to 63. 197.98-98. 106 (adss-63.197-97-106-dsl-pacbell-net.com) at 13:15:00, 14:00; 15:00):15.05. Jul 6 12.05:05."
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"Jul  4 12:52:44 - ftpd - connection from 63.197.98.106 (adsl-63-197-98-106.dsl.pacbell.net) at Mon Jul  4 13:00:00. Jul  3 12:30:30. Jul 4 12.30:15. Jul 5 12.15:15 - ftp - connection to 63. 197.98-98. 106 (adss-63.197-97-106-dsl-pacbell-net.com) at 13:15:00, 14:00; 15:00):15.05. Jul 6 12.05:05."
Jun 20 03:40:59,ftpd,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"Jul  4 12:52:44 - ftpd - connection from 63.197.98.106 (adsl-63-197-98-106.dsl.pacbell.net) at Mon Jul  4 13:00:00. Jul  3 12:30:30. Jul 4 12.30:15. Jul 5 12.15:15 - ftp - connection to 63. 197.98-98. 106 (adss-63.197-97-106-dsl-pacbell-net.com) at 13:15:00, 14:00; 15:00):15.05. Jul 6 12.05:05."
Jun 20 04:02:54,su(pam_unix),session opened for user cyrus by (uid=0),Jul 4 19:15:48 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root.
Jun 20 04:02:54,su(pam_unix),session closed for user cyrus,Jul 4 19:15:52 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root.
Jun 20 04:08:37,su(pam_unix),session opened for user news by (uid=0),Jul 4 19:16:00 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root. Jul 5 04:03:16 - su( pam_ unix) -- session opened for user cyrus by (uid =0)
Jun 20 04:08:38,su(pam_unix),session closed for user news,Jul  5 04:09:30 - su(pam_unix) - session closed for user news by (uid=0) Jul  5 13:36:28 - sshd(pAm) - check pass; user unknown; authentication failure; logname= uid=0 euid =0 tty=NODEVssh ruser= rhost=210.229.150.228; userunknown.
Jun 20 04:44:39,snmpd,Received SNMP packet(s) from 67.170.148.126,Jul  5 13:36:28 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228.
Jun 20 09:20:05,sshd(pam_unix),check pass; user unknown,ssh ruser= rhost=210.229.150.228. Jul  5 13:36:37 - sshd(pam_unix) - check pass; user unknown; logname= uid=0 euid=0 tty=NODEV. ftpd - connection from 211.72.2.106.
Jun 20 09:20:05,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,Jul  5 13:52:21 - ftpd - connection from 211.72.2.106. Jul  5 14:00:00 - ftPD - connection  from  211. 72. 2. 106. Jul 10:30:00 -- ftpd -- connection from    211. 72 2.106 -- connection   14:20:00. Jul 11:30 :00:000 -- ftPD -- connection from  21:00  -- connection http://www.freedrive.com/news/features/2005/05/13/20/freesleep.shtml.
Jun 20 09:20:05,sshd(pam_unix),check pass; user unknown,Jul  5 13:52:21 - ftpd - connection from 211.72.2.106. Jul  5 14:00:00 - ftPD - connection  from  211. 72. 2. 106. Jul 10:30:00 -- ftpd -- connection from    211. 72 2.106 -- connection   14:20:00. Jul 11:30 :00:000 -- ftPD -- connection from  21:00  -- connection http://www.freedrive.com/news/features/2005/05/13/20/freesleep.shtml.
Jun 20 09:20:05,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"Jul  5 13:52:23 - ftpd - connection from 211.72.2.106. Jul  5 14:00:00 - ft PDP - connection to 211.71.2, or 211.73.2,. for short. Jul 10:02:02 - ftPD - connection for short to  211.71, or for short for  21.72, or 21.72 for long."
Jun 20 09:20:05,sshd(pam_unix),check pass; user unknown,"Jul  5 13:52:23 - ftpd - connection from 211.72.2.106. Jul  5 14:00:00 - ft PDP - connection to 211.71.2, or 211.73.2,. for short. Jul 10:02:02 - ftPD - connection for short to  211.71, or for short for  21.72, or 21.72 for long."
Jun 20 09:20:05,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,Jul 6 02:22:31 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root.
Jun 20 09:20:06,sshd(pam_unix),check pass; user unknown,Su(pam_unix) - session opened for user cyrus by (uid=0) Jul  6 04:03:08 - su(Pam_Unix) session closed foruser cyrus. Jul 6 04:08:43 - su (Pam) session is closed for user news. Jul 6 18:00:56 - ftpd - connection from 211.72.151.162.
Jun 20 09:20:06,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"Jul  6 18:00:56 - ftpd - connection from 211.72.151.162. Jul  6 16:30:00 - ftPD - connectionfrom 211.71.151-2. Jul 6 18:15:00 -- ftpd -- connection from. 211. 72.151 - 2. Jul 12:30pm - ft pid - connectionFrom: 211.73.150-2, 2:30am - 3:00am. Jul 13:30 am - ft pd - connection From: 21173.151.-2."
Jun 20 09:20:07,sshd(pam_unix),check pass; user unknown,"Jul  6 18:00:56 - ftpd - connection from 211.72.151.162. Jul  6 16:30:00 - ftPD - connectionfrom 211.71.151-2. Jul 6 18:15:00 -- ftpd -- connection from. 211. 72.151 - 2. Jul 12:30pm - ft pid - connectionFrom: 211.73.150-2, 2:30am - 3:00am. Jul 13:30 am - ft pd - connection From: 21173.151.-2."
Jun 20 09:20:07,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"Jul  6 18:00:56 - ftpd - connection from 211.72.151.162. Jul  6 16:30:00 - ftPD - connectionfrom 211.71.151-2. Jul 6 18:15:00 -- ftpd -- connection from. 211. 72.151 - 2. Jul 12:30pm - ft pid - connectionFrom: 211.73.150-2, 2:30am - 3:00am. Jul 13:30 am - ft pd - connection From: 21173.151.-2."
Jun 20 09:20:07,sshd(pam_unix),check pass; user unknown,"Jul  6 18:00:56 - ftpd - connection from 211.72.151.162. Jul  6 16:30:00 - ftPD - connectionfrom 211.71.151-2. Jul 6 18:15:00 -- ftpd -- connection from. 211. 72.151 - 2. Jul 12:30pm - ft pid - connectionFrom: 211.73.150-2, 2:30am - 3:00am. Jul 13:30 am - ft pd - connection From: 21173.151.-2."
Jun 20 09:20:07,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14, connection from 211.72.151.162. Jul  6 18:00:57 - ftpd - connection from. 211. 72. 151.162 () at Wed Jul 6 18:000:00 - session opened for user cyrus by (uid=0)
Jun 20 09:20:07,sshd(pam_unix),check pass; user unknown,Jul  7 04:10:45 - su(pam_unix) - session closed for user news. Jul  7 07:18:12 -  sshd - session opened for user test by (uid=509)
Jun 20 09:20:07,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,Jul  7 07:18:12 - sshd(pam_unix) - session closed for user test. Jul  7  07:18  13  sensory session opened by (uid=509) for test.
Jun 20 09:20:07,sshd(pam_unix),check pass; user unknown,Jul  7 07:18:13 - sshd(pam_unix) - session opened for user test by (uid=509) Jul  7 08:06:12 - gpm - imps2: Auto-detected intellimouse PS/2.
Jun 20 09:20:07,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,Jul 7 08:06:15 - login(pam_unix) - session opened for user root by LOGIN(uid=0) Jul 7  08:09:11 - udev - removing device node '/udev/vcsa2' Jul  7    08:09  11 - Udev - creating device node /udev /vcs2. Jul  7  09:10 - login  - session closed for userRoot by LOGin(uid = 0) Jul 7    - UDev - creating a new device node.
Jun 20 09:20:08,sshd(pam_unix),check pass; user unknown,Jul  7 08:09:11 - udev - creating device node '/udev/vcsa2' Jul  7  8:08:10 - Udev - removing device node/udev-vcs2. Jul 7   8:09  11 - UDev - removingDevice node/UDev-VCS2. July 7    9:00   Udev -- removeDevice node /udev - VCS2; Jul 7 10:01  -- UDev -- remove Device node /UDev/Vcs2'
Jun 20 09:20:08,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,Jul 7 14:18:55 - sshd(pam_unix) - authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br.
